date,year,location,species,type,count
6/16,2017,Kwethluk River,Chum,Counted Live,4
6/16,2017,Kwethluk River,Coho,Counted Live,0
6/16,2017,Kwethluk River,Sockeye,Counted Live,5
6/17,2001,Kwethluk River,Coho,Counted Live,0
6/17,2015,Kwethluk River,Chinook,Counted Live,4
6/17,2015,Kwethluk River,Chum,Counted Live,2
6/17,2015,Kwethluk River,Coho,Counted Live,0
6/17,2015,Kwethluk River,Sockeye,Counted Live,8
6/17,2016,Kwethluk River,Chinook,Counted Live,
6/17,2016,Kwethluk River,Chum,Counted Live,
6/17,2016,Kwethluk River,Coho,Counted Live,
6/17,2016,Kwethluk River,Sockeye,Counted Live,
6/17,2017,Kwethluk River,Chinook,Counted Live,1
6/17,2017,Kwethluk River,Chum,Counted Live,9
6/17,2017,Kwethluk River,Coho,Counted Live,0
6/17,2017,Kwethluk River,Sockeye,Counted Live,24
6/18,2001,Kwethluk River,Coho,Counted Live,0
6/18,2015,Kwethluk River,Chinook,Counted Live,7
6/18,2015,Kwethluk River,Chum,Counted Live,3
6/18,2015,Kwethluk River,Coho,Counted Live,0
6/18,2015,Kwethluk River,Sockeye,Counted Live,15
6/18,2016,Kwethluk River,Chinook,Counted Live,
6/18,2016,Kwethluk River,Chum,Counted Live,
6/18,2016,Kwethluk River,Coho,Counted Live,
6/18,2016,Kwethluk River,Sockeye,Counted Live,
6/18,2017,Kwethluk River,Chinook,Counted Live,2
6/18,2017,Kwethluk River,Chum,Counted Live,2
6/18,2017,Kwethluk River,Coho,Counted Live,0
6/18,2017,Kwethluk River,Sockeye,Counted Live,20
6/19,2001,Kwethluk River,Coho,Counted Live,0
6/19,2011,Kwethluk River,Chinook,Estimated,0
6/19,2011,Kwethluk River,Chum,Estimated,0
6/19,2011,Kwethluk River,Coho,Counted Live,0
6/19,2011,Kwethluk River,Pink,Counted Live,0
6/19,2011,Kwethluk River,Sockeye,Estimated,0
6/19,2015,Kwethluk River,Chinook,Counted Live,12
6/19,2015,Kwethluk River,Chum,Counted Live,15
6/19,2015,Kwethluk River,Coho,Counted Live,0
6/19,2015,Kwethluk River,Sockeye,Counted Live,25
6/19,2016,Kwethluk River,Chinook,Counted Live,
6/19,2016,Kwethluk River,Chum,Counted Live,
6/19,2016,Kwethluk River,Coho,Counted Live,
6/19,2016,Kwethluk River,Sockeye,Counted Live,
6/19,2017,Kwethluk River,Chinook,Counted Live,3
6/19,2017,Kwethluk River,Chum,Counted Live,8
6/19,2017,Kwethluk River,Coho,Counted Live,0
6/19,2017,Kwethluk River,Sockeye,Counted Live,21
6/20,1992,Kwethluk River,Chinook,Counted Live,0
6/20,1992,Kwethluk River,Chum,Counted Live,0
6/20,1992,Kwethluk River,Coho,Counted Live,0
6/20,1992,Kwethluk River,Pink,Counted Live,0
6/20,1992,Kwethluk River,Sockeye,Counted Live,0
6/20,1997,Kwethluk River,Chinook,Calculated,0
6/20,1997,Kwethluk River,Chum,Calculated,0
6/20,1997,Kwethluk River,Coho,Calculated,0
6/20,1997,Kwethluk River,Pink,Calculated,0
6/20,1997,Kwethluk River,Sockeye,Calculated,0
6/20,2001,Kwethluk River,Coho,Counted Live,0
6/20,2003,Kwethluk River,Chinook,Counted Live,2
6/20,2003,Kwethluk River,Chum,Counted Live,4
6/20,2003,Kwethluk River,Coho,Counted Live,0
6/20,2003,Kwethluk River,Pink,Counted Live,0
6/20,2003,Kwethluk River,Sockeye,Counted Live,0
6/20,2006,Kwethluk River,Chum,Estimated,1
6/20,2006,Kwethluk River,Pink,Counted Live,
6/20,2008,Kwethluk River,Sockeye,Estimated,0
6/20,2010,Kwethluk River,Chinook,Estimated,0
6/20,2010,Kwethluk River,Chum,Estimated,0
6/20,2010,Kwethluk River,Sockeye,Estimated,0
6/20,2011,Kwethluk River,Chinook,Estimated,0
6/20,2011,Kwethluk River,Chum,Estimated,3
6/20,2011,Kwethluk River,Coho,Counted Live,0
6/20,2011,Kwethluk River,Pink,Counted Live,0
6/20,2011,Kwethluk River,Sockeye,Estimated,0
6/20,2013,Kwethluk River,Chinook,Counted Live,0
6/20,2013,Kwethluk River,Coho,Counted Live,
6/20,2013,Kwethluk River,Pink,Counted Live,0
6/20,2014,Kwethluk River,Chinook,Estimated,0
6/20,2014,Kwethluk River,Chum,Counted Live,
6/20,2014,Kwethluk River,Coho,Counted Live,
6/20,2014,Kwethluk River,Sockeye,Estimated,0
6/20,2015,Kwethluk River,Chinook,Counted Live,21
6/20,2015,Kwethluk River,Chum,Counted Live,22
6/20,2015,Kwethluk River,Coho,Counted Live,0
6/20,2015,Kwethluk River,Sockeye,Counted Live,34
6/20,2016,Kwethluk River,Chinook,Counted Live,
6/20,2016,Kwethluk River,Chum,Counted Live,
6/20,2016,Kwethluk River,Coho,Counted Live,
6/20,2016,Kwethluk River,Sockeye,Counted Live,
6/20,2017,Kwethluk River,Chinook,Counted Live,1
6/20,2017,Kwethluk River,Chum,Counted Live,1
6/20,2017,Kwethluk River,Coho,Counted Live,0
6/20,2017,Kwethluk River,Sockeye,Counted Live,15
6/21,1992,Kwethluk River,Chinook,Counted Live,0
6/21,1992,Kwethluk River,Chum,Counted Live,28
6/21,1992,Kwethluk River,Coho,Counted Live,0
6/21,1992,Kwethluk River,Pink,Counted Live,0
6/21,1992,Kwethluk River,Sockeye,Counted Live,0
6/21,1997,Kwethluk River,Chinook,Calculated,0
6/21,1997,Kwethluk River,Chum,Calculated,0
6/21,1997,Kwethluk River,Coho,Calculated,0
6/21,1997,Kwethluk River,Pink,Calculated,0
6/21,1997,Kwethluk River,Sockeye,Calculated,0
6/21,2001,Kwethluk River,Coho,Counted Live,0
6/21,2003,Kwethluk River,Chinook,Counted Live,1
6/21,2003,Kwethluk River,Chum,Counted Live,60
6/21,2003,Kwethluk River,Coho,Counted Live,0
6/21,2003,Kwethluk River,Pink,Counted Live,0
6/21,2003,Kwethluk River,Sockeye,Counted Live,0
6/21,2006,Kwethluk River,Chum,Estimated,22
6/21,2006,Kwethluk River,Pink,Counted Live,
6/21,2008,Kwethluk River,Sockeye,Estimated,0
6/21,2010,Kwethluk River,Chinook,Estimated,0
6/21,2010,Kwethluk River,Chum,Estimated,0
6/21,2010,Kwethluk River,Sockeye,Estimated,0
6/21,2011,Kwethluk River,Chinook,Estimated,0
6/21,2011,Kwethluk River,Chum,Estimated,4
6/21,2011,Kwethluk River,Coho,Counted Live,0
6/21,2011,Kwethluk River,Pink,Counted Live,0
6/21,2011,Kwethluk River,Sockeye,Estimated,0
6/21,2013,Kwethluk River,Chinook,Counted Live,0
6/21,2013,Kwethluk River,Coho,Counted Live,0
6/21,2013,Kwethluk River,Pink,Counted Live,0
6/21,2013,Kwethluk River,Sockeye,Counted Live,0
6/21,2014,Kwethluk River,Chinook,Estimated,0
6/21,2014,Kwethluk River,Chum,Counted Live,
6/21,2014,Kwethluk River,Coho,Counted Live,
6/21,2014,Kwethluk River,Sockeye,Estimated,0
6/21,2015,Kwethluk River,Chinook,Counted Live,28
6/21,2015,Kwethluk River,Chum,Counted Live,28
6/21,2015,Kwethluk River,Coho,Counted Live,0
6/21,2015,Kwethluk River,Sockeye,Counted Live,47
6/21,2016,Kwethluk River,Chinook,Counted Live,
6/21,2016,Kwethluk River,Chum,Counted Live,
6/21,2016,Kwethluk River,Coho,Counted Live,
6/21,2016,Kwethluk River,Sockeye,Counted Live,
6/21,2017,Kwethluk River,Chinook,Counted Live,1
6/21,2017,Kwethluk River,Chum,Counted Live,4
6/21,2017,Kwethluk River,Coho,Counted Live,0
6/21,2017,Kwethluk River,Sockeye,Counted Live,52
6/22,1992,Kwethluk River,Chinook,Counted Live,2
6/22,1992,Kwethluk River,Chum,Counted Live,82
6/22,1992,Kwethluk River,Coho,Counted Live,0
6/22,1992,Kwethluk River,Pink,Counted Live,0
6/22,1992,Kwethluk River,Sockeye,Counted Live,6
6/22,1996,Kwethluk River,Chinook,Estimated,15
6/22,1996,Kwethluk River,Chum,Estimated,3
6/22,1996,Kwethluk River,Coho,Estimated,0
6/22,1996,Kwethluk River,Pink,Estimated,0
6/22,1996,Kwethluk River,Sockeye,Estimated,0
6/22,1997,Kwethluk River,Chinook,Calculated,0
6/22,1997,Kwethluk River,Chum,Calculated,0
6/22,1997,Kwethluk River,Coho,Calculated,0
6/22,1997,Kwethluk River,Pink,Calculated,0
6/22,1997,Kwethluk River,Sockeye,Calculated,0
6/22,2000,Kwethluk River,Chinook,Counted Live,0
6/22,2000,Kwethluk River,Chum,Counted Live,0
6/22,2000,Kwethluk River,Coho,Counted Live,0
6/22,2000,Kwethluk River,Pink,Counted Live,0
6/22,2000,Kwethluk River,Sockeye,Counted Live,0
6/22,2001,Kwethluk River,Coho,Counted Live,0
6/22,2002,Kwethluk River,Chinook,Estimated,1
6/22,2002,Kwethluk River,Chum,Estimated,48
6/22,2002,Kwethluk River,Coho,Estimated,0
6/22,2002,Kwethluk River,Pink,Estimated,0
6/22,2002,Kwethluk River,Sockeye,Estimated,0
6/22,2003,Kwethluk River,Chinook,Counted Live,0
6/22,2003,Kwethluk River,Chum,Counted Live,16
6/22,2003,Kwethluk River,Coho,Counted Live,0
6/22,2003,Kwethluk River,Pink,Counted Live,0
6/22,2003,Kwethluk River,Sockeye,Counted Live,54
6/22,2006,Kwethluk River,Chinook,Estimated,1
6/22,2006,Kwethluk River,Chum,Estimated,29
6/22,2006,Kwethluk River,Pink,Counted Live,
6/22,2006,Kwethluk River,Sockeye,Estimated,39
6/22,2008,Kwethluk River,Sockeye,Estimated,0
6/22,2010,Kwethluk River,Chinook,Estimated,0
6/22,2010,Kwethluk River,Chum,Estimated,0
6/22,2010,Kwethluk River,Sockeye,Estimated,0
6/22,2011,Kwethluk River,Chinook,Estimated,0
6/22,2011,Kwethluk River,Chum,Estimated,13
6/22,2011,Kwethluk River,Coho,Counted Live,0
6/22,2011,Kwethluk River,Pink,Counted Live,0
6/22,2011,Kwethluk River,Sockeye,Estimated,5
6/22,2013,Kwethluk River,Chinook,Counted Live,0
6/22,2013,Kwethluk River,Coho,Counted Live,0
6/22,2013,Kwethluk River,Pink,Counted Live,0
6/22,2013,Kwethluk River,Sockeye,Counted Live,0
6/22,2014,Kwethluk River,Chinook,Estimated,0
6/22,2014,Kwethluk River,Chum,Counted Live,
6/22,2014,Kwethluk River,Coho,Counted Live,
6/22,2014,Kwethluk River,Sockeye,Estimated,0
6/22,2015,Kwethluk River,Chinook,Counted Live,6
6/22,2015,Kwethluk River,Chum,Counted Live,21
6/22,2015,Kwethluk River,Coho,Counted Live,0
6/22,2015,Kwethluk River,Sockeye,Counted Live,11
6/22,2016,Kwethluk River,Chinook,Counted Live,
6/22,2016,Kwethluk River,Chum,Counted Live,
6/22,2016,Kwethluk River,Coho,Counted Live,
6/22,2016,Kwethluk River,Sockeye,Counted Live,
6/22,2017,Kwethluk River,Chinook,Counted Live,1
6/22,2017,Kwethluk River,Chum,Counted Live,10
6/22,2017,Kwethluk River,Coho,Counted Live,0
6/22,2017,Kwethluk River,Sockeye,Counted Live,36
6/23,1992,Kwethluk River,Chinook,Counted Live,3
6/23,1992,Kwethluk River,Chum,Counted Live,78
6/23,1992,Kwethluk River,Coho,Counted Live,0
6/23,1992,Kwethluk River,Pink,Counted Live,0
6/23,1992,Kwethluk River,Sockeye,Counted Live,34
6/23,1996,Kwethluk River,Chinook,Estimated,102
6/23,1996,Kwethluk River,Chum,Estimated,132
6/23,1996,Kwethluk River,Coho,Estimated,0
6/23,1996,Kwethluk River,Pink,Estimated,0
6/23,1996,Kwethluk River,Sockeye,Estimated,0
6/23,1997,Kwethluk River,Chinook,Calculated,51
6/23,1997,Kwethluk River,Chum,Calculated,27
6/23,1997,Kwethluk River,Coho,Calculated,0
6/23,1997,Kwethluk River,Pink,Calculated,0
6/23,1997,Kwethluk River,Sockeye,Calculated,0
6/23,2000,Kwethluk River,Chinook,Counted Live,4
6/23,2000,Kwethluk River,Chum,Counted Live,28
6/23,2000,Kwethluk River,Coho,Counted Live,0
6/23,2000,Kwethluk River,Pink,Counted Live,0
6/23,2000,Kwethluk River,Sockeye,Counted Live,3
6/23,2001,Kwethluk River,Coho,Counted Live,0
6/23,2002,Kwethluk River,Chinook,Estimated,6
6/23,2002,Kwethluk River,Chum,Estimated,89
6/23,2002,Kwethluk River,Coho,Estimated,0
6/23,2002,Kwethluk River,Pink,Estimated,0
6/23,2002,Kwethluk River,Sockeye,Estimated,0
6/23,2003,Kwethluk River,Chinook,Counted Live,2
6/23,2003,Kwethluk River,Chum,Counted Live,14
6/23,2003,Kwethluk River,Coho,Counted Live,0
6/23,2003,Kwethluk River,Pink,Counted Live,0
6/23,2003,Kwethluk River,Sockeye,Counted Live,43
6/23,2006,Kwethluk River,Chinook,Estimated,6
6/23,2006,Kwethluk River,Chum,Estimated,50
6/23,2006,Kwethluk River,Pink,Counted Live,
6/23,2006,Kwethluk River,Sockeye,Estimated,73
6/23,2008,Kwethluk River,Sockeye,Estimated,0
6/23,2010,Kwethluk River,Chinook,Estimated,0
6/23,2010,Kwethluk River,Chum,Estimated,0
6/23,2010,Kwethluk River,Sockeye,Estimated,0
6/23,2011,Kwethluk River,Chinook,Estimated,1
6/23,2011,Kwethluk River,Chum,Estimated,18
6/23,2011,Kwethluk River,Coho,Counted Live,0
6/23,2011,Kwethluk River,Pink,Counted Live,0
6/23,2011,Kwethluk River,Sockeye,Estimated,10
6/23,2013,Kwethluk River,Chinook,Counted Live,0
6/23,2013,Kwethluk River,Coho,Counted Live,0
6/23,2013,Kwethluk River,Pink,Counted Live,0
6/23,2013,Kwethluk River,Sockeye,Counted Live,0
6/23,2014,Kwethluk River,Chinook,Estimated,0
6/23,2014,Kwethluk River,Chum,Counted Live,
6/23,2014,Kwethluk River,Coho,Counted Live,
6/23,2014,Kwethluk River,Sockeye,Estimated,0
6/23,2015,Kwethluk River,Chinook,Counted Live,15
6/23,2015,Kwethluk River,Chum,Counted Live,26
6/23,2015,Kwethluk River,Coho,Counted Live,0
6/23,2015,Kwethluk River,Sockeye,Counted Live,52
6/23,2016,Kwethluk River,Chinook,Counted Live,
6/23,2016,Kwethluk River,Chum,Counted Live,
6/23,2016,Kwethluk River,Coho,Counted Live,
6/23,2016,Kwethluk River,Sockeye,Counted Live,
6/23,2017,Kwethluk River,Chinook,Counted Live,7
6/23,2017,Kwethluk River,Chum,Counted Live,11
6/23,2017,Kwethluk River,Coho,Counted Live,0
6/23,2017,Kwethluk River,Sockeye,Counted Live,103
6/24,1992,Kwethluk River,Chinook,Counted Live,2
6/24,1992,Kwethluk River,Chum,Counted Live,83
6/24,1992,Kwethluk River,Coho,Counted Live,0
6/24,1992,Kwethluk River,Pink,Counted Live,0
6/24,1992,Kwethluk River,Sockeye,Counted Live,53
6/24,1996,Kwethluk River,Chinook,Estimated,53
6/24,1996,Kwethluk River,Chum,Estimated,144
6/24,1996,Kwethluk River,Coho,Estimated,0
6/24,1996,Kwethluk River,Pink,Estimated,0
6/24,1996,Kwethluk River,Sockeye,Estimated,0
6/24,1997,Kwethluk River,Chinook,Calculated,288
6/24,1997,Kwethluk River,Chum,Calculated,30
6/24,1997,Kwethluk River,Coho,Calculated,0
6/24,1997,Kwethluk River,Pink,Calculated,0
6/24,1997,Kwethluk River,Sockeye,Calculated,0
6/24,2000,Kwethluk River,Chinook,Counted Live,7
6/24,2000,Kwethluk River,Chum,Counted Live,44
6/24,2000,Kwethluk River,Coho,Counted Live,0
6/24,2000,Kwethluk River,Pink,Counted Live,0
6/24,2000,Kwethluk River,Sockeye,Counted Live,4
6/24,2001,Kwethluk River,Coho,Counted Live,0
6/24,2002,Kwethluk River,Chinook,Estimated,9
6/24,2002,Kwethluk River,Chum,Estimated,116
6/24,2002,Kwethluk River,Coho,Estimated,0
6/24,2002,Kwethluk River,Pink,Estimated,0
6/24,2002,Kwethluk River,Sockeye,Estimated,0
6/24,2003,Kwethluk River,Chinook,Counted Live,14
6/24,2003,Kwethluk River,Chum,Counted Live,14
6/24,2003,Kwethluk River,Coho,Counted Live,0
6/24,2003,Kwethluk River,Pink,Counted Live,0
6/24,2003,Kwethluk River,Sockeye,Counted Live,83
6/24,2006,Kwethluk River,Chinook,Estimated,11
6/24,2006,Kwethluk River,Chum,Estimated,65
6/24,2006,Kwethluk River,Pink,Counted Live,
6/24,2006,Kwethluk River,Sockeye,Estimated,122
6/24,2008,Kwethluk River,Sockeye,Estimated,0
6/24,2010,Kwethluk River,Chinook,Estimated,0
6/24,2010,Kwethluk River,Chum,Estimated,0
6/24,2010,Kwethluk River,Sockeye,Estimated,0
6/24,2011,Kwethluk River,Chinook,Estimated,2
6/24,2011,Kwethluk River,Chum,Estimated,30
6/24,2011,Kwethluk River,Coho,Counted Live,0
6/24,2011,Kwethluk River,Pink,Counted Live,0
6/24,2011,Kwethluk River,Sockeye,Estimated,17
6/24,2013,Kwethluk River,Chinook,Counted Live,0
6/24,2013,Kwethluk River,Coho,Counted Live,0
6/24,2013,Kwethluk River,Pink,Counted Live,0
6/24,2013,Kwethluk River,Sockeye,Counted Live,0
6/24,2014,Kwethluk River,Chinook,Estimated,0
6/24,2014,Kwethluk River,Chum,Counted Live,
6/24,2014,Kwethluk River,Coho,Counted Live,
6/24,2014,Kwethluk River,Sockeye,Estimated,0
6/24,2015,Kwethluk River,Chinook,Counted Live,39
6/24,2015,Kwethluk River,Chum,Counted Live,58
6/24,2015,Kwethluk River,Coho,Counted Live,0
6/24,2015,Kwethluk River,Sockeye,Counted Live,65
6/24,2016,Kwethluk River,Chinook,Counted Live,
6/24,2016,Kwethluk River,Chum,Counted Live,
6/24,2016,Kwethluk River,Coho,Counted Live,
6/24,2016,Kwethluk River,Sockeye,Counted Live,
6/24,2017,Kwethluk River,Chinook,Counted Live,16
6/24,2017,Kwethluk River,Chum,Counted Live,31
6/24,2017,Kwethluk River,Coho,Counted Live,0
6/24,2017,Kwethluk River,Sockeye,Counted Live,161
6/25,1992,Kwethluk River,Chinook,Counted Live,36
6/25,1992,Kwethluk River,Chum,Counted Live,281
6/25,1992,Kwethluk River,Coho,Counted Live,0
6/25,1992,Kwethluk River,Pink,Counted Live,1
6/25,1992,Kwethluk River,Sockeye,Counted Live,70
6/25,1996,Kwethluk River,Chinook,Estimated,48
6/25,1996,Kwethluk River,Chum,Estimated,0
6/25,1996,Kwethluk River,Coho,Estimated,0
6/25,1996,Kwethluk River,Pink,Estimated,0
6/25,1996,Kwethluk River,Sockeye,Estimated,0
6/25,1997,Kwethluk River,Chinook,Calculated,138
6/25,1997,Kwethluk River,Chum,Calculated,12
6/25,1997,Kwethluk River,Coho,Calculated,0
6/25,1997,Kwethluk River,Pink,Calculated,0
6/25,1997,Kwethluk River,Sockeye,Calculated,21
6/25,2000,Kwethluk River,Chinook,Counted Live,3
6/25,2000,Kwethluk River,Chum,Counted Live,39
6/25,2000,Kwethluk River,Coho,Counted Live,0
6/25,2000,Kwethluk River,Pink,Counted Live,0
6/25,2000,Kwethluk River,Sockeye,Counted Live,45
6/25,2001,Kwethluk River,Coho,Counted Live,0
6/25,2002,Kwethluk River,Chinook,Estimated,19
6/25,2002,Kwethluk River,Chum,Estimated,224
6/25,2002,Kwethluk River,Coho,Estimated,0
6/25,2002,Kwethluk River,Pink,Estimated,0
6/25,2002,Kwethluk River,Sockeye,Estimated,0
6/25,2003,Kwethluk River,Chinook,Counted Live,3
6/25,2003,Kwethluk River,Chum,Counted Live,14
6/25,2003,Kwethluk River,Coho,Counted Live,0
6/25,2003,Kwethluk River,Pink,Counted Live,0
6/25,2003,Kwethluk River,Sockeye,Counted Live,60
6/25,2004,Kwethluk River,Chinook,Counted Live,41
6/25,2004,Kwethluk River,Chum,Counted Live,124
6/25,2004,Kwethluk River,Coho,Counted Live,0
6/25,2004,Kwethluk River,Pink,Counted Live,8
6/25,2004,Kwethluk River,Sockeye,Counted Live,105
6/25,2006,Kwethluk River,Chinook,Estimated,22
6/25,2006,Kwethluk River,Chum,Estimated,153
6/25,2006,Kwethluk River,Pink,Counted Live,
6/25,2006,Kwethluk River,Sockeye,Estimated,196
6/25,2007,Kwethluk River,Chinook,Counted Live,0
6/25,2007,Kwethluk River,Chum,Counted Live,14
6/25,2007,Kwethluk River,Coho,Counted Live,0
6/25,2007,Kwethluk River,Sockeye,Counted Live,10
6/25,2008,Kwethluk River,Chum,Estimated,0
6/25,2008,Kwethluk River,Sockeye,Estimated,0
6/25,2010,Kwethluk River,Chinook,Counted Live,0
6/25,2010,Kwethluk River,Chum,Counted Live,47
6/25,2010,Kwethluk River,Coho,Counted Live,0
6/25,2010,Kwethluk River,Sockeye,Counted Live,146
6/25,2011,Kwethluk River,Chinook,Estimated,4
6/25,2011,Kwethluk River,Chum,Estimated,49
6/25,2011,Kwethluk River,Coho,Counted Live,0
6/25,2011,Kwethluk River,Pink,Counted Live,0
6/25,2011,Kwethluk River,Sockeye,Estimated,35
6/25,2013,Kwethluk River,Chinook,Counted Live,0
6/25,2013,Kwethluk River,Chum,Counted Live,6
6/25,2013,Kwethluk River,Coho,Counted Live,0
6/25,2013,Kwethluk River,Pink,Counted Live,0
6/25,2013,Kwethluk River,Sockeye,Counted Live,15
6/25,2014,Kwethluk River,Chinook,Counted Live,24
6/25,2014,Kwethluk River,Chum,Counted Live,11
6/25,2014,Kwethluk River,Coho,Counted Live,0
6/25,2014,Kwethluk River,Sockeye,Counted Live,10
6/25,2015,Kwethluk River,Chinook,Counted Live,56
6/25,2015,Kwethluk River,Chum,Counted Live,96
6/25,2015,Kwethluk River,Coho,Counted Live,0
6/25,2015,Kwethluk River,Sockeye,Counted Live,53
6/25,2016,Kwethluk River,Chinook,Counted Live,
6/25,2016,Kwethluk River,Chum,Counted Live,
6/25,2016,Kwethluk River,Coho,Counted Live,
6/25,2016,Kwethluk River,Sockeye,Counted Live,
6/25,2017,Kwethluk River,Chinook,Counted Live,20
6/25,2017,Kwethluk River,Chum,Counted Live,30
6/25,2017,Kwethluk River,Coho,Counted Live,0
6/25,2017,Kwethluk River,Sockeye,Counted Live,298
