date,year,location,species,sex,length,fw_age,sw_age,meas_type
6/24/1992,1992,Kwethluk River,Chum,male,600,0,5,Mid-eye to fork of tail
6/24/1992,1992,Kwethluk River,Chum,male,610,0,4,Mid-eye to fork of tail
6/24/1992,1992,Kwethluk River,Chum,female,540,0,4,Mid-eye to fork of tail
6/24/1992,1992,Kwethluk River,Chum,male,560,0,4,Mid-eye to fork of tail
6/24/1992,1992,Kwethluk River,Chum,female,540,0,4,Mid-eye to fork of tail
6/24/1992,1992,Kwethluk River,Chum,female,530,0,4,Mid-eye to fork of tail
6/24/1992,1992,Kwethluk River,Chum,female,580,0,4,Mid-eye to fork of tail
6/24/1992,1992,Kwethluk River,Chum,male,625,0,4,Mid-eye to fork of tail
6/24/1992,1992,Kwethluk River,Sockeye,female,530,1,3,Mid-eye to fork of tail
6/24/1992,1992,Kwethluk River,Sockeye,male,560,1,3,Mid-eye to fork of tail
6/24/1992,1992,Kwethluk River,Sockeye,female,515,1,3,Mid-eye to fork of tail
6/24/1992,1992,Kwethluk River,Sockeye,female,480,1,3,Mid-eye to fork of tail
6/24/1992,1992,Kwethluk River,Sockeye,female,490,1,3,Mid-eye to fork of tail
6/24/1992,1992,Kwethluk River,Sockeye,female,540,1,3,Mid-eye to fork of tail
6/24/1992,1992,Kwethluk River,Sockeye,female,525,1,3,Mid-eye to fork of tail
6/24/1992,1992,Kwethluk River,Sockeye,male,510,1,3,Mid-eye to fork of tail
6/24/1992,1992,Kwethluk River,Sockeye,female,515,1,3,Mid-eye to fork of tail
6/24/1992,1992,Kwethluk River,Sockeye,female,525,1,3,Mid-eye to fork of tail
6/24/1992,1992,Kwethluk River,Sockeye,male,460,2,2,Mid-eye to fork of tail
6/24/1992,1992,Kwethluk River,Sockeye,male,525,1,3,Mid-eye to fork of tail
6/24/1992,1992,Kwethluk River,Sockeye,female,465,,,Mid-eye to fork of tail
6/24/1992,1992,Kwethluk River,Sockeye,female,505,1,3,Mid-eye to fork of tail
6/24/1992,1992,Kwethluk River,Sockeye,female,485,,,Mid-eye to fork of tail
6/24/1992,1992,Kwethluk River,Sockeye,female,535,1,3,Mid-eye to fork of tail
6/24/1992,1992,Kwethluk River,Sockeye,female,485,1,3,Mid-eye to fork of tail
6/24/1992,1992,Kwethluk River,Sockeye,female,515,1,3,Mid-eye to fork of tail
6/24/1992,1992,Kwethluk River,Sockeye,female,510,1,3,Mid-eye to fork of tail
6/24/1992,1992,Kwethluk River,Sockeye,male,555,1,3,Mid-eye to fork of tail
6/24/1992,1992,Kwethluk River,Sockeye,female,550,1,3,Mid-eye to fork of tail
6/24/1992,1992,Kwethluk River,Sockeye,female,495,1,3,Mid-eye to fork of tail
6/24/1992,1992,Kwethluk River,Sockeye,male,580,1,3,Mid-eye to fork of tail
6/24/1992,1992,Kwethluk River,Sockeye,female,560,1,3,Mid-eye to fork of tail
6/24/1992,1992,Kwethluk River,Sockeye,male,540,1,3,Mid-eye to fork of tail
6/24/1992,1992,Kwethluk River,Sockeye,female,535,1,4,Mid-eye to fork of tail
6/24/1992,1992,Kwethluk River,Sockeye,female,500,1,3,Mid-eye to fork of tail
6/24/1992,1992,Kwethluk River,Sockeye,female,520,,,Mid-eye to fork of tail
6/24/1992,1992,Kwethluk River,Sockeye,male,515,1,3,Mid-eye to fork of tail
6/24/1992,1992,Kwethluk River,Sockeye,female,505,1,3,Mid-eye to fork of tail
6/24/1992,1992,Kwethluk River,Sockeye,male,590,1,3,Mid-eye to fork of tail
6/24/1992,1992,Kwethluk River,Sockeye,female,530,1,3,Mid-eye to fork of tail
6/24/1992,1992,Kwethluk River,Sockeye,female,535,1,3,Mid-eye to fork of tail
6/24/1992,1992,Kwethluk River,Sockeye,female,535,1,3,Mid-eye to fork of tail
6/24/1992,1992,Kwethluk River,Sockeye,female,515,,,Mid-eye to fork of tail
6/24/1992,1992,Kwethluk River,Sockeye,female,555,1,4,Mid-eye to fork of tail
6/24/1992,1992,Kwethluk River,Sockeye,female,510,1,3,Mid-eye to fork of tail
6/24/1992,1992,Kwethluk River,Sockeye,male,600,1,4,Mid-eye to fork of tail
6/24/1992,1992,Kwethluk River,Sockeye,female,450,1,3,Mid-eye to fork of tail
6/24/1992,1992,Kwethluk River,Sockeye,female,525,1,3,Mid-eye to fork of tail
6/24/1992,1992,Kwethluk River,Sockeye,female,525,2,3,Mid-eye to fork of tail
6/24/1992,1992,Kwethluk River,Sockeye,female,520,1,3,Mid-eye to fork of tail
6/24/1992,1992,Kwethluk River,Sockeye,female,570,,,Mid-eye to fork of tail
6/24/1992,1992,Kwethluk River,Sockeye,female,505,2,3,Mid-eye to fork of tail
6/24/1992,1992,Kwethluk River,Sockeye,male,545,1,3,Mid-eye to fork of tail
6/24/1992,1992,Kwethluk River,Sockeye,female,520,1,3,Mid-eye to fork of tail
6/24/1992,1992,Kwethluk River,Sockeye,female,510,1,3,Mid-eye to fork of tail
6/24/1992,1992,Kwethluk River,Sockeye,male,550,1,3,Mid-eye to fork of tail
6/25/1992,1992,Kwethluk River,Chinook,male,395,1,1,Mid-eye to fork of tail
6/25/1992,1992,Kwethluk River,Chinook,female,470,1,2,Mid-eye to fork of tail
6/25/1992,1992,Kwethluk River,Chinook,male,440,1,2,Mid-eye to fork of tail
6/25/1992,1992,Kwethluk River,Chinook,male,395,1,1,Mid-eye to fork of tail
6/25/1992,1992,Kwethluk River,Chinook,male,570,1,2,Mid-eye to fork of tail
6/25/1992,1992,Kwethluk River,Chinook,male,710,1,4,Mid-eye to fork of tail
6/25/1992,1992,Kwethluk River,Chinook,female,495,1,2,Mid-eye to fork of tail
6/25/1992,1992,Kwethluk River,Chinook,male,325,1,1,Mid-eye to fork of tail
6/25/1992,1992,Kwethluk River,Chinook,male,585,1,2,Mid-eye to fork of tail
6/25/1992,1992,Kwethluk River,Chinook,male,515,1,2,Mid-eye to fork of tail
6/25/1992,1992,Kwethluk River,Chinook,male,965,1,4,Mid-eye to fork of tail
6/25/1992,1992,Kwethluk River,Chinook,male,655,1,3,Mid-eye to fork of tail
6/25/1992,1992,Kwethluk River,Chinook,female,690,1,3,Mid-eye to fork of tail
6/25/1992,1992,Kwethluk River,Chinook,female,875,1,4,Mid-eye to fork of tail
6/25/1992,1992,Kwethluk River,Chinook,male,560,1,2,Mid-eye to fork of tail
6/25/1992,1992,Kwethluk River,Chinook,male,655,1,3,Mid-eye to fork of tail
6/25/1992,1992,Kwethluk River,Chinook,female,580,1,2,Mid-eye to fork of tail
6/25/1992,1992,Kwethluk River,Chinook,male,650,1,3,Mid-eye to fork of tail
6/25/1992,1992,Kwethluk River,Chinook,female,840,1,4,Mid-eye to fork of tail
6/25/1992,1992,Kwethluk River,Chinook,male,700,1,4,Mid-eye to fork of tail
6/25/1992,1992,Kwethluk River,Chinook,female,510,1,2,Mid-eye to fork of tail
6/25/1992,1992,Kwethluk River,Chinook,male,725,1,4,Mid-eye to fork of tail
6/25/1992,1992,Kwethluk River,Chinook,male,435,1,2,Mid-eye to fork of tail
6/25/1992,1992,Kwethluk River,Chinook,male,380,1,1,Mid-eye to fork of tail
6/25/1992,1992,Kwethluk River,Chinook,male,360,1,1,Mid-eye to fork of tail
6/25/1992,1992,Kwethluk River,Chum,male,570,0,4,Mid-eye to fork of tail
6/25/1992,1992,Kwethluk River,Chum,male,590,0,4,Mid-eye to fork of tail
6/25/1992,1992,Kwethluk River,Chum,male,625,0,4,Mid-eye to fork of tail
6/25/1992,1992,Kwethluk River,Chum,male,635,0,4,Mid-eye to fork of tail
6/25/1992,1992,Kwethluk River,Chum,male,585,0,4,Mid-eye to fork of tail
6/25/1992,1992,Kwethluk River,Chum,male,630,0,5,Mid-eye to fork of tail
6/25/1992,1992,Kwethluk River,Chum,male,635,0,4,Mid-eye to fork of tail
6/25/1992,1992,Kwethluk River,Chum,female,565,0,4,Mid-eye to fork of tail
6/25/1992,1992,Kwethluk River,Chum,male,570,0,4,Mid-eye to fork of tail
6/25/1992,1992,Kwethluk River,Chum,male,560,0,4,Mid-eye to fork of tail
6/25/1992,1992,Kwethluk River,Chum,female,570,0,4,Mid-eye to fork of tail
6/25/1992,1992,Kwethluk River,Chum,male,585,0,4,Mid-eye to fork of tail
6/25/1992,1992,Kwethluk River,Chum,male,585,0,4,Mid-eye to fork of tail
6/25/1992,1992,Kwethluk River,Chum,male,615,0,4,Mid-eye to fork of tail
6/25/1992,1992,Kwethluk River,Chum,male,610,0,4,Mid-eye to fork of tail
6/25/1992,1992,Kwethluk River,Chum,male,560,0,3,Mid-eye to fork of tail
6/25/1992,1992,Kwethluk River,Chum,male,590,0,4,Mid-eye to fork of tail
6/25/1992,1992,Kwethluk River,Chum,male,600,0,4,Mid-eye to fork of tail
6/25/1992,1992,Kwethluk River,Chum,male,580,0,4,Mid-eye to fork of tail
6/25/1992,1992,Kwethluk River,Chum,male,595,0,4,Mid-eye to fork of tail
6/25/1992,1992,Kwethluk River,Chum,male,600,0,4,Mid-eye to fork of tail
6/25/1992,1992,Kwethluk River,Chum,male,630,0,4,Mid-eye to fork of tail
6/25/1992,1992,Kwethluk River,Chum,male,550,0,3,Mid-eye to fork of tail
6/25/1992,1992,Kwethluk River,Chum,male,600,0,3,Mid-eye to fork of tail
6/25/1992,1992,Kwethluk River,Chum,female,625,0,4,Mid-eye to fork of tail
6/25/1992,1992,Kwethluk River,Chum,male,550,0,4,Mid-eye to fork of tail
6/25/1992,1992,Kwethluk River,Chum,male,585,0,3,Mid-eye to fork of tail
6/25/1992,1992,Kwethluk River,Chum,male,650,0,4,Mid-eye to fork of tail
6/25/1992,1992,Kwethluk River,Chum,male,565,0,4,Mid-eye to fork of tail
6/25/1992,1992,Kwethluk River,Chum,male,570,0,5,Mid-eye to fork of tail
6/25/1992,1992,Kwethluk River,Chum,male,635,0,4,Mid-eye to fork of tail
6/25/1992,1992,Kwethluk River,Chum,female,535,0,5,Mid-eye to fork of tail
6/25/1992,1992,Kwethluk River,Chum,male,615,0,4,Mid-eye to fork of tail
6/25/1992,1992,Kwethluk River,Chum,male,550,0,4,Mid-eye to fork of tail
6/25/1992,1992,Kwethluk River,Chum,female,575,0,4,Mid-eye to fork of tail
6/25/1992,1992,Kwethluk River,Chum,male,595,0,4,Mid-eye to fork of tail
6/25/1992,1992,Kwethluk River,Chum,male,610,0,4,Mid-eye to fork of tail
6/25/1992,1992,Kwethluk River,Chum,male,555,0,4,Mid-eye to fork of tail
6/25/1992,1992,Kwethluk River,Chum,male,630,0,4,Mid-eye to fork of tail
6/25/1992,1992,Kwethluk River,Chum,female,560,0,4,Mid-eye to fork of tail
6/25/1992,1992,Kwethluk River,Chum,male,595,0,4,Mid-eye to fork of tail
6/25/1992,1992,Kwethluk River,Chum,female,540,0,4,Mid-eye to fork of tail
6/25/1992,1992,Kwethluk River,Chum,male,640,0,3,Mid-eye to fork of tail
6/25/1992,1992,Kwethluk River,Chum,female,575,0,5,Mid-eye to fork of tail
6/25/1992,1992,Kwethluk River,Chum,male,580,,,Mid-eye to fork of tail
6/25/1992,1992,Kwethluk River,Chum,male,565,0,4,Mid-eye to fork of tail
6/25/1992,1992,Kwethluk River,Chum,female,550,0,3,Mid-eye to fork of tail
6/25/1992,1992,Kwethluk River,Chum,male,590,0,4,Mid-eye to fork of tail
6/25/1992,1992,Kwethluk River,Chum,female,555,0,4,Mid-eye to fork of tail
6/25/1992,1992,Kwethluk River,Chum,female,505,0,3,Mid-eye to fork of tail
6/25/1992,1992,Kwethluk River,Chum,male,595,0,4,Mid-eye to fork of tail
6/25/1992,1992,Kwethluk River,Chum,male,580,0,4,Mid-eye to fork of tail
6/25/1992,1992,Kwethluk River,Chum,female,560,0,4,Mid-eye to fork of tail
6/25/1992,1992,Kwethluk River,Chum,male,570,0,3,Mid-eye to fork of tail
6/25/1992,1992,Kwethluk River,Chum,male,615,0,4,Mid-eye to fork of tail
6/25/1992,1992,Kwethluk River,Chum,male,605,0,3,Mid-eye to fork of tail
6/25/1992,1992,Kwethluk River,Chum,female,540,0,4,Mid-eye to fork of tail
6/25/1992,1992,Kwethluk River,Chum,female,520,0,4,Mid-eye to fork of tail
6/25/1992,1992,Kwethluk River,Chum,male,630,0,5,Mid-eye to fork of tail
6/25/1992,1992,Kwethluk River,Chum,female,535,0,4,Mid-eye to fork of tail
6/25/1992,1992,Kwethluk River,Chum,male,575,0,5,Mid-eye to fork of tail
6/25/1992,1992,Kwethluk River,Chum,male,570,0,3,Mid-eye to fork of tail
6/25/1992,1992,Kwethluk River,Chum,male,620,0,3,Mid-eye to fork of tail
6/25/1992,1992,Kwethluk River,Chum,male,610,0,4,Mid-eye to fork of tail
6/25/1992,1992,Kwethluk River,Chum,male,595,0,4,Mid-eye to fork of tail
6/25/1992,1992,Kwethluk River,Chum,female,570,0,4,Mid-eye to fork of tail
6/25/1992,1992,Kwethluk River,Chum,female,555,0,4,Mid-eye to fork of tail
6/25/1992,1992,Kwethluk River,Chum,female,565,0,4,Mid-eye to fork of tail
6/25/1992,1992,Kwethluk River,Chum,male,590,0,5,Mid-eye to fork of tail
6/25/1992,1992,Kwethluk River,Chum,male,605,0,4,Mid-eye to fork of tail
6/25/1992,1992,Kwethluk River,Chum,male,585,0,4,Mid-eye to fork of tail
6/25/1992,1992,Kwethluk River,Chum,male,575,0,4,Mid-eye to fork of tail
6/25/1992,1992,Kwethluk River,Chum,male,575,0,4,Mid-eye to fork of tail
6/25/1992,1992,Kwethluk River,Chum,male,555,,,Mid-eye to fork of tail
6/25/1992,1992,Kwethluk River,Chum,male,600,,,Mid-eye to fork of tail
6/25/1992,1992,Kwethluk River,Chum,male,600,0,4,Mid-eye to fork of tail
6/25/1992,1992,Kwethluk River,Chum,female,525,0,4,Mid-eye to fork of tail
6/25/1992,1992,Kwethluk River,Chum,female,530,0,3,Mid-eye to fork of tail
6/25/1992,1992,Kwethluk River,Chum,male,610,0,4,Mid-eye to fork of tail
6/25/1992,1992,Kwethluk River,Chum,female,560,0,4,Mid-eye to fork of tail
6/25/1992,1992,Kwethluk River,Sockeye,male,530,1,3,Mid-eye to fork of tail
6/25/1992,1992,Kwethluk River,Sockeye,female,525,1,3,Mid-eye to fork of tail
6/25/1992,1992,Kwethluk River,Sockeye,female,485,,,Mid-eye to fork of tail
6/25/1992,1992,Kwethluk River,Sockeye,female,495,,,Mid-eye to fork of tail
6/25/1992,1992,Kwethluk River,Sockeye,female,475,,,Mid-eye to fork of tail
6/25/1992,1992,Kwethluk River,Sockeye,female,515,,,Mid-eye to fork of tail
6/25/1992,1992,Kwethluk River,Sockeye,female,525,1,3,Mid-eye to fork of tail
6/25/1992,1992,Kwethluk River,Sockeye,male,565,1,3,Mid-eye to fork of tail
6/25/1992,1992,Kwethluk River,Sockeye,female,500,1,3,Mid-eye to fork of tail
6/25/1992,1992,Kwethluk River,Sockeye,male,580,2,3,Mid-eye to fork of tail
6/25/1992,1992,Kwethluk River,Sockeye,female,510,0,3,Mid-eye to fork of tail
6/25/1992,1992,Kwethluk River,Sockeye,female,495,,,Mid-eye to fork of tail
6/25/1992,1992,Kwethluk River,Sockeye,male,570,1,3,Mid-eye to fork of tail
6/25/1992,1992,Kwethluk River,Sockeye,female,510,1,3,Mid-eye to fork of tail
6/25/1992,1992,Kwethluk River,Sockeye,female,490,1,3,Mid-eye to fork of tail
6/25/1992,1992,Kwethluk River,Sockeye,male,530,,,Mid-eye to fork of tail
6/25/1992,1992,Kwethluk River,Sockeye,female,460,1,2,Mid-eye to fork of tail
6/25/1992,1992,Kwethluk River,Sockeye,female,515,1,3,Mid-eye to fork of tail
6/25/1992,1992,Kwethluk River,Sockeye,female,540,1,3,Mid-eye to fork of tail
6/25/1992,1992,Kwethluk River,Sockeye,female,505,1,3,Mid-eye to fork of tail
6/25/1992,1992,Kwethluk River,Sockeye,male,560,1,3,Mid-eye to fork of tail
6/25/1992,1992,Kwethluk River,Sockeye,female,495,0,3,Mid-eye to fork of tail
6/25/1992,1992,Kwethluk River,Sockeye,male,570,,,Mid-eye to fork of tail
6/25/1992,1992,Kwethluk River,Sockeye,female,525,1,3,Mid-eye to fork of tail
6/25/1992,1992,Kwethluk River,Sockeye,female,530,1,3,Mid-eye to fork of tail
6/25/1992,1992,Kwethluk River,Sockeye,male,560,1,3,Mid-eye to fork of tail
6/25/1992,1992,Kwethluk River,Sockeye,male,575,1,3,Mid-eye to fork of tail
6/25/1992,1992,Kwethluk River,Sockeye,female,555,1,3,Mid-eye to fork of tail
6/25/1992,1992,Kwethluk River,Sockeye,female,515,1,3,Mid-eye to fork of tail
6/25/1992,1992,Kwethluk River,Sockeye,female,555,,,Mid-eye to fork of tail
6/25/1992,1992,Kwethluk River,Sockeye,female,525,1,3,Mid-eye to fork of tail
6/25/1992,1992,Kwethluk River,Sockeye,female,535,1,3,Mid-eye to fork of tail
6/25/1992,1992,Kwethluk River,Sockeye,female,475,0,3,Mid-eye to fork of tail
6/25/1992,1992,Kwethluk River,Sockeye,female,475,,,Mid-eye to fork of tail
6/25/1992,1992,Kwethluk River,Sockeye,female,505,1,3,Mid-eye to fork of tail
6/25/1992,1992,Kwethluk River,Sockeye,female,475,,,Mid-eye to fork of tail
6/25/1992,1992,Kwethluk River,Sockeye,female,480,1,3,Mid-eye to fork of tail
6/25/1992,1992,Kwethluk River,Sockeye,female,525,1,4,Mid-eye to fork of tail
6/25/1992,1992,Kwethluk River,Sockeye,female,485,1,3,Mid-eye to fork of tail
6/25/1992,1992,Kwethluk River,Sockeye,male,620,,,Mid-eye to fork of tail
6/25/1992,1992,Kwethluk River,Sockeye,female,510,,,Mid-eye to fork of tail
6/25/1992,1992,Kwethluk River,Sockeye,female,505,,,Mid-eye to fork of tail
6/25/1992,1992,Kwethluk River,Sockeye,female,515,1,3,Mid-eye to fork of tail
6/25/1992,1992,Kwethluk River,Sockeye,male,550,1,3,Mid-eye to fork of tail
6/25/1992,1992,Kwethluk River,Sockeye,female,490,,,Mid-eye to fork of tail
6/25/1992,1992,Kwethluk River,Sockeye,male,535,,,Mid-eye to fork of tail
6/25/1992,1992,Kwethluk River,Sockeye,female,500,1,3,Mid-eye to fork of tail
6/25/1992,1992,Kwethluk River,Sockeye,male,500,,,Mid-eye to fork of tail
6/25/1992,1992,Kwethluk River,Sockeye,female,515,,,Mid-eye to fork of tail
6/25/1992,1992,Kwethluk River,Sockeye,male,550,1,3,Mid-eye to fork of tail
6/25/1992,1992,Kwethluk River,Sockeye,male,570,1,3,Mid-eye to fork of tail
6/25/1992,1992,Kwethluk River,Sockeye,female,455,1,2,Mid-eye to fork of tail
6/25/1992,1992,Kwethluk River,Sockeye,female,510,1,3,Mid-eye to fork of tail
6/25/1992,1992,Kwethluk River,Sockeye,male,570,1,3,Mid-eye to fork of tail
6/25/1992,1992,Kwethluk River,Sockeye,female,485,,,Mid-eye to fork of tail
6/25/1992,1992,Kwethluk River,Sockeye,female,475,1,3,Mid-eye to fork of tail
6/25/1992,1992,Kwethluk River,Sockeye,female,515,1,3,Mid-eye to fork of tail
6/25/1992,1992,Kwethluk River,Sockeye,female,435,1,2,Mid-eye to fork of tail
6/25/1992,1992,Kwethluk River,Sockeye,female,525,1,3,Mid-eye to fork of tail
6/25/1992,1992,Kwethluk River,Sockeye,male,520,1,2,Mid-eye to fork of tail
6/25/1992,1992,Kwethluk River,Sockeye,male,555,1,3,Mid-eye to fork of tail
6/25/1992,1992,Kwethluk River,Sockeye,male,530,1,3,Mid-eye to fork of tail
6/25/1992,1992,Kwethluk River,Sockeye,female,480,1,3,Mid-eye to fork of tail
6/26/1992,1992,Kwethluk River,Chinook,male,610,1,3,Mid-eye to fork of tail
6/26/1992,1992,Kwethluk River,Chinook,male,745,1,3,Mid-eye to fork of tail
6/26/1992,1992,Kwethluk River,Chinook,male,695,1,3,Mid-eye to fork of tail
6/26/1992,1992,Kwethluk River,Chinook,male,760,1,4,Mid-eye to fork of tail
6/26/1992,1992,Kwethluk River,Chinook,male,705,1,3,Mid-eye to fork of tail
6/26/1992,1992,Kwethluk River,Chinook,male,665,1,3,Mid-eye to fork of tail
6/26/1992,1992,Kwethluk River,Chinook,female,610,1,3,Mid-eye to fork of tail
6/26/1992,1992,Kwethluk River,Chinook,female,610,1,3,Mid-eye to fork of tail
6/26/1992,1992,Kwethluk River,Chinook,male,460,1,2,Mid-eye to fork of tail
6/26/1992,1992,Kwethluk River,Chinook,female,550,1,2,Mid-eye to fork of tail
6/26/1992,1992,Kwethluk River,Chinook,female,665,1,3,Mid-eye to fork of tail
6/26/1992,1992,Kwethluk River,Chinook,female,705,1,3,Mid-eye to fork of tail
6/26/1992,1992,Kwethluk River,Chinook,male,615,1,3,Mid-eye to fork of tail
6/26/1992,1992,Kwethluk River,Chinook,female,590,1,2,Mid-eye to fork of tail
6/26/1992,1992,Kwethluk River,Chinook,male,615,1,2,Mid-eye to fork of tail
6/26/1992,1992,Kwethluk River,Chinook,male,490,1,2,Mid-eye to fork of tail
6/26/1992,1992,Kwethluk River,Chinook,male,565,1,2,Mid-eye to fork of tail
6/26/1992,1992,Kwethluk River,Chinook,female,605,1,2,Mid-eye to fork of tail
6/26/1992,1992,Kwethluk River,Chinook,male,865,1,4,Mid-eye to fork of tail
6/26/1992,1992,Kwethluk River,Chinook,male,725,1,4,Mid-eye to fork of tail
6/26/1992,1992,Kwethluk River,Chinook,female,655,1,3,Mid-eye to fork of tail
